job_title,qualification,work_experience_years,job_description,communication_interpersonal,teamwork,problemsolving_analyticalthinking,timemanagement,leadership,creativity,stressmanagement,independent_selfmotivated
TeamLead,HigherDiploma,15.728233460118512,This position requires soft skills,1,1,1,0,1,1,1,1
ApplicationEngineer_Specialist,NA,1.9274926099775977,This position requires soft skills,1,1,0,1,0,0,0,1
SoftwareQuality_TestEngineer,ProDegree,18.792750450194035,This position requires soft skills,0,0,1,0,1,1,0,1
SoftwareDeveloper,PostGradDiploma,5.026680652693981,This position requires soft skills,1,1,1,0,0,1,0,1
ApplicationEngineer_Specialist,PhD,9.730503455084229,This position requires soft skills,1,1,1,1,1,0,1,1
Developer_Programmer,ProDegree,16.11187750496198,This position requires soft skills,1,0,0,0,1,1,1,1
SoftwareDeveloper,PostGradDiploma,3.141039987719674,This position requires soft skills,0,1,0,1,0,0,0,1
ITManager,ProCert,4.782411312761201,This position requires soft skills,1,1,1,0,0,0,1,0
ApplicationEngineer_Specialist,AdvDiploma,6.347278661599522,This position requires soft skills,1,1,1,1,0,0,1,1
ApplicationEngineer_Specialist,PostGradDiploma,5.018823711769431,This position requires soft skills,0,0,1,0,1,1,0,1
ApplicationEngineer_Specialist,PhD,16.766350612886228,This position requires soft skills,0,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,HigherDiploma,6.060233867394305,This position requires soft skills,1,0,1,1,0,1,0,0
SeniorSoftwareEngineer,HigherDiploma,6.449058132819258,This position requires soft skills,1,1,1,1,0,1,1,0
Solution_SoftwareArchitect,AdvDiploma,18.59901441166339,This position requires soft skills,1,0,1,1,1,1,1,1
Solution_SoftwareArchitect,GradDiploma,0.6422163084573609,This position requires soft skills,0,1,0,1,0,0,0,1
SoftwareDeveloper,GradDiploma,7.348519402081884,This position requires soft skills,0,0,0,0,0,1,1,1
ITManager,PhD,6.246526074890019,This position requires soft skills,1,1,0,0,0,0,1,1
SoftwareQuality_TestEngineer,HigherDiploma,1.8040934713071597,This position requires soft skills,1,0,1,0,0,1,0,1
ProjectManager,AdvDiploma,1.1539559557515124,This position requires soft skills,1,1,0,1,0,0,0,0
SoftwareDeveloper,PostGradDegree,0.6440796692145867,This position requires soft skills,1,0,1,0,0,1,1,0
WebDeveloper,PhD,1.844089932695291,This position requires soft skills,1,0,0,1,0,0,1,1
Developer_Programmer,PostGradDegree,3.990870922278942,This position requires soft skills,1,0,0,1,0,1,1,1
TeamLead,ProDegree,3.261958209515152,This position requires soft skills,1,1,1,1,0,1,0,0
ApplicationEngineer_Specialist,PostGradDiploma,1.4686980587822454,This position requires soft skills,0,1,0,0,0,0,1,1
TeamLead,AdvDiploma,1.9806869559765374,This position requires soft skills,0,0,0,0,0,0,1,1
SeniorSoftwareEngineer,Master,12.240575943935557,This position requires soft skills,0,1,1,1,1,1,1,1
TeamLead,Diploma,12.125045904071515,This position requires soft skills,1,0,0,1,1,1,1,1
TeamLead,Degree,7.314369335526829,This position requires soft skills,1,1,0,0,1,1,1,0
AnalystProgrammer,AdvDiploma,15.153315276258777,This position requires soft skills,0,1,1,1,0,1,1,1
ITManager,PhD,7.85585847379242,This position requires soft skills,1,0,1,0,1,1,1,1
ApplicationEngineer_Specialist,HigherDiploma,4.0957588263811795,This position requires soft skills,1,1,1,0,1,1,1,0
SeniorDeveloper,PostGradDiploma,4.980680713970253,This position requires soft skills,1,1,1,1,1,0,1,1
ProjectManager,AdvDiploma,7.270175662888002,This position requires soft skills,0,1,0,1,0,0,1,0
ApplicationEngineer_Specialist,Master,1.8483804036741744,This position requires soft skills,1,1,1,1,0,0,0,0
SoftwareDeveloper,PhD,5.6940263225292735,This position requires soft skills,1,0,1,0,1,1,0,1
ITManager,PostGradDegree,2.437383326446679,This position requires soft skills,0,0,0,0,0,1,1,0
SoftwareEngineer,HigherDiploma,3.581566016986185,This position requires soft skills,0,1,1,0,1,0,1,1
SoftwareDeveloper,Master,14.536407727472305,This position requires soft skills,1,1,1,1,0,0,1,1
SeniorSoftwareEngineer,Diploma,2.7829014922453315,This position requires soft skills,0,0,0,0,1,0,0,1
Solution_SoftwareArchitect,NA,0.13957498851708952,This position requires soft skills,0,1,0,0,1,0,1,1
SeniorSoftwareEngineer,PostGradDegree,2.9777798261374633,This position requires soft skills,0,1,0,1,0,0,0,0
SoftwareQuality_TestEngineer,ProDegree,1.6882943595166706,This position requires soft skills,1,1,1,1,0,0,1,1
SeniorDeveloper,AdvDiploma,5.567677957868032,This position requires soft skills,1,1,1,1,0,0,1,0
ITManager,TechCert,8.897345568186973,This position requires soft skills,0,1,1,1,0,1,1,1
SoftwareDeveloper,GradDiploma,6.198499545401445,This position requires soft skills,1,0,1,0,1,0,1,1
SoftwareDeveloper,PostGradDiploma,7.080723006224772,This position requires soft skills,0,1,1,1,0,0,1,1
BusinessAnalyst,NA,0.5215249322244727,This position requires soft skills,0,1,1,0,0,1,1,0
SoftwareEngineer,PostGradDiploma,4.734016868224152,This position requires soft skills,1,1,1,1,1,0,0,0
ITManager,HigherDiploma,17.485791434861948,This position requires soft skills,1,1,1,1,1,0,1,1
Solution_SoftwareArchitect,PostGradDiploma,9.63152343169584,This position requires soft skills,1,1,1,0,1,1,1,1
WebDeveloper,Diploma,14.069667464557313,This position requires soft skills,1,1,1,1,1,1,1,1
Developer_Programmer,Degree,8.711172298436432,This position requires soft skills,0,0,0,0,1,1,1,1
SeniorDeveloper,ProDegree,14.626048924478479,This position requires soft skills,0,1,1,1,1,1,1,1
BusinessAnalyst,ProDegree,3.0165412525039272,This position requires soft skills,0,0,0,0,1,1,0,0
BusinessAnalyst,HigherDiploma,15.059372275379921,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareDeveloper,GradDiploma,3.1708209239066902,This position requires soft skills,0,1,1,0,0,0,1,0
BusinessAnalyst,Master,11.467099281489755,This position requires soft skills,1,1,1,1,1,0,1,1
SeniorSoftwareEngineer,PostGradDiploma,12.905572751003376,This position requires soft skills,1,1,1,1,1,0,0,0
ITManager,PostGradDegree,0.6761140365794678,This position requires soft skills,0,0,0,0,0,0,0,0
WebDeveloper,Master,1.7862020343750473,This position requires soft skills,1,1,1,0,0,1,0,0
SoftwareQuality_TestEngineer,PostGradDiploma,3.759661623344784,This position requires soft skills,1,1,1,0,0,0,1,1
SoftwareEngineer,GradDiploma,0.9783142458464462,This position requires soft skills,0,1,0,0,1,1,0,0
SeniorDeveloper,Master,6.336045027942143,This position requires soft skills,1,0,0,0,1,1,1,1
TeamLead,Master,1.5320632603953477,This position requires soft skills,0,0,0,1,0,0,1,1
SoftwareDeveloper,HigherDiploma,4.101881090577779,This position requires soft skills,1,0,0,0,1,0,0,1
SystemAnalyst,AdvDiploma,0.7343735579888063,This position requires soft skills,1,1,0,0,1,0,0,0
AnalystProgrammer,NA,0.9993851868254481,This position requires soft skills,1,1,0,0,0,1,0,1
Developer_Programmer,HigherDiploma,4.100106810120715,This position requires soft skills,1,1,1,1,0,0,1,1
BusinessAnalyst,PhD,2.343103747480136,This position requires soft skills,1,0,1,1,0,1,0,1
ITManager,Degree,4.5857649091414325,This position requires soft skills,1,1,1,1,0,0,0,1
BusinessAnalyst,ProCert,6.406621531500596,This position requires soft skills,0,0,0,1,1,1,0,1
Developer_Programmer,NA,3.8457172021843204,This position requires soft skills,0,1,1,0,1,1,1,0
SoftwareDeveloper,GradDiploma,6.751315644418249,This position requires soft skills,1,1,1,1,0,1,1,1
TeamLead,TechCert,0.8226305179192586,This position requires soft skills,1,0,0,0,0,0,1,1
WebDeveloper,PostGradDiploma,0.8177718314486475,This position requires soft skills,1,0,0,0,0,0,1,1
Developer_Programmer,Degree,6.042622251284206,This position requires soft skills,1,0,1,0,1,0,1,0
SoftwareQuality_TestEngineer,TechCert,4.586061314784723,This position requires soft skills,1,1,0,0,0,1,0,1
ApplicationEngineer_Specialist,PostGradDegree,4.139428865275027,This position requires soft skills,0,0,0,0,0,1,0,1
SystemAnalyst,GradDiploma,2.664457651267958,This position requires soft skills,0,1,0,1,0,0,0,0
ProjectManager,PhD,4.666266809006543,This position requires soft skills,1,1,1,1,1,1,0,1
ITManager,HigherDiploma,1.2324687728895645,This position requires soft skills,1,0,0,1,1,0,0,1
SoftwareDeveloper,TechCert,6.95756988418823,This position requires soft skills,1,1,1,0,0,0,1,0
SeniorSoftwareEngineer,HigherDiploma,13.596976180073668,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,PostGradDiploma,0.2662208361511727,This position requires soft skills,1,0,0,0,0,1,0,0
AnalystProgrammer,HigherDiploma,5.123319908915508,This position requires soft skills,1,0,0,0,1,0,1,1
SystemAnalyst,PhD,2.8509822152256645,This position requires soft skills,1,1,0,0,0,1,1,0
AnalystProgrammer,PhD,5.377127903076918,This position requires soft skills,1,1,1,0,0,1,0,1
SoftwareDeveloper,NA,12.259768829323967,This position requires soft skills,1,1,0,1,1,1,0,1
SeniorDeveloper,Degree,9.384919489049913,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,Diploma,15.121662419292196,This position requires soft skills,1,1,1,0,1,0,1,1
WebDeveloper,AdvDiploma,2.4276901634630046,This position requires soft skills,1,0,1,0,0,0,0,0
TeamLead,GradDiploma,1.2835828159671725,This position requires soft skills,0,0,1,0,0,0,0,1
ITManager,ProCert,5.222989580797637,This position requires soft skills,1,1,1,0,0,0,0,1
TeamLead,PostGradDiploma,1.3706708869250317,This position requires soft skills,0,1,0,0,0,0,0,0
Developer_Programmer,TechCert,1.9239810036914582,This position requires soft skills,1,0,0,0,0,1,0,1
SeniorSoftwareEngineer,ProDegree,10.312599390314437,This position requires soft skills,1,1,1,0,1,0,1,1
Developer_Programmer,GradDiploma,14.632876229641457,This position requires soft skills,1,1,1,1,1,0,0,1
SoftwareEngineer,GradDiploma,3.8833371782782886,This position requires soft skills,1,0,1,0,0,1,1,0
SoftwareEngineer,PostGradDegree,15.504769577479918,This position requires soft skills,1,1,1,1,0,1,1,1
TeamLead,PostGradDiploma,2.1129766009704545,This position requires soft skills,1,0,0,0,0,0,0,0
SeniorDeveloper,PhD,2.621945026208068,This position requires soft skills,1,1,0,0,0,0,1,0
Solution_SoftwareArchitect,PostGradDiploma,6.550477422379016,This position requires soft skills,0,0,0,1,0,1,0,0
BusinessAnalyst,AdvDiploma,1.0003913832409814,This position requires soft skills,0,0,0,1,0,0,0,1
Solution_SoftwareArchitect,Diploma,4.69639833119352,This position requires soft skills,1,1,0,1,0,1,0,1
WebDeveloper,PostGradDegree,1.9772264703203177,This position requires soft skills,1,0,1,1,0,1,0,0
ProjectManager,AdvDiploma,13.283066464533377,This position requires soft skills,1,0,1,1,0,1,0,0
SeniorSoftwareEngineer,TechCert,7.773089138886041,This position requires soft skills,1,1,1,1,1,0,1,1
ITManager,PhD,5.070555023352748,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,GradDiploma,6.414107088094688,This position requires soft skills,1,1,1,1,0,0,1,0
SystemAnalyst,Diploma,4.0561955800866745,This position requires soft skills,1,1,1,0,1,0,0,1
SystemAnalyst,PostGradDegree,15.365057128421354,This position requires soft skills,1,1,0,1,0,1,1,1
AnalystProgrammer,PostGradDiploma,6.478173490011962,This position requires soft skills,1,0,0,1,1,1,0,1
WebDeveloper,GradDiploma,4.164644400512562,This position requires soft skills,0,1,1,1,1,0,1,1
BusinessAnalyst,GradDiploma,18.671100357695448,This position requires soft skills,1,1,0,0,1,1,1,1
SystemAnalyst,ProDegree,2.7142695157663277,This position requires soft skills,0,0,0,0,0,1,0,0
AnalystProgrammer,Master,2.1802145169436646,This position requires soft skills,1,0,0,0,1,1,0,0
SeniorDeveloper,Master,4.53198511824057,This position requires soft skills,1,0,0,0,1,1,1,0
Developer_Programmer,Diploma,1.7675037056428922,This position requires soft skills,0,1,1,1,1,0,0,0
AnalystProgrammer,AdvDiploma,16.11533921544912,This position requires soft skills,1,1,1,0,1,0,0,1
AnalystProgrammer,Degree,1.9275176957271676,This position requires soft skills,1,0,0,0,0,0,0,0
SoftwareDeveloper,GradDiploma,3.8120710798817865,This position requires soft skills,1,1,0,0,0,0,1,0
SoftwareDeveloper,HigherDiploma,3.645559527042659,This position requires soft skills,0,0,1,0,0,0,0,1
SoftwareQuality_TestEngineer,Degree,18.146101974455572,This position requires soft skills,0,1,0,1,1,1,1,1
AnalystProgrammer,Master,1.54905432036276,This position requires soft skills,1,0,0,0,0,0,0,0
ProjectManager,PostGradDegree,3.2472449333402866,This position requires soft skills,0,0,1,1,0,0,0,0
Developer_Programmer,Degree,15.24811348854359,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareEngineer,NA,8.395063759149517,This position requires soft skills,0,0,0,0,1,1,1,1
ApplicationEngineer_Specialist,PostGradDiploma,1.236205632250339,This position requires soft skills,1,1,0,0,0,0,1,0
BusinessAnalyst,Master,2.6491249985868968,This position requires soft skills,0,0,0,0,0,0,0,1
SeniorSoftwareEngineer,GradDiploma,5.939101883321187,This position requires soft skills,1,1,0,0,0,1,0,0
WebDeveloper,Master,1.3733029437198454,This position requires soft skills,0,0,0,0,0,0,1,0
SystemAnalyst,GradDiploma,4.512398464949335,This position requires soft skills,0,0,0,0,0,0,1,1
ProjectManager,GradDiploma,4.269668349759198,This position requires soft skills,1,1,1,0,1,1,1,1
ProjectManager,AdvDiploma,3.8127194021396167,This position requires soft skills,0,0,1,0,0,1,0,0
SeniorDeveloper,PostGradDiploma,0.06212006774493965,This position requires soft skills,1,0,0,1,0,1,1,0
SeniorDeveloper,AdvDiploma,13.870770938487407,This position requires soft skills,1,1,1,1,1,0,1,1
Developer_Programmer,PostGradDegree,3.035879056760512,This position requires soft skills,0,1,0,0,0,0,0,1
SoftwareEngineer,ProDegree,2.878957986594758,This position requires soft skills,1,0,1,1,0,1,1,0
SoftwareDeveloper,NA,19.252526868691294,This position requires soft skills,0,1,1,0,0,0,1,1
AnalystProgrammer,HigherDiploma,4.940128651659954,This position requires soft skills,1,0,1,1,1,1,0,1
AnalystProgrammer,TechCert,7.234612102295976,This position requires soft skills,1,1,0,1,0,0,1,0
Developer_Programmer,PostGradDiploma,0.386272043981781,This position requires soft skills,1,0,0,1,0,0,0,0
ProjectManager,ProCert,6.6097097190347505,This position requires soft skills,0,1,0,0,1,1,1,1
WebDeveloper,GradDiploma,5.754486410112204,This position requires soft skills,0,1,1,1,1,0,1,1
AnalystProgrammer,Degree,12.952066754597299,This position requires soft skills,1,1,1,1,1,1,0,1
SoftwareQuality_TestEngineer,PostGradDegree,7.264512498408189,This position requires soft skills,0,0,0,1,1,1,1,0
SoftwareDeveloper,AdvDiploma,0.6698095185910949,This position requires soft skills,0,0,0,0,1,1,1,1
TeamLead,PostGradDegree,4.34845208142972,This position requires soft skills,0,0,1,1,0,0,1,1
WebDeveloper,ProDegree,3.0330754568380667,This position requires soft skills,0,1,0,1,0,1,1,1
SoftwareEngineer,Diploma,6.218217351068969,This position requires soft skills,1,1,1,1,1,1,1,0
AnalystProgrammer,TechCert,11.46846378625579,This position requires soft skills,1,0,0,1,0,0,0,1
TeamLead,ProDegree,4.592641903993245,This position requires soft skills,1,1,1,0,1,1,0,0
Solution_SoftwareArchitect,Degree,8.402124461924647,This position requires soft skills,1,1,1,1,0,1,1,1
TeamLead,TechCert,5.621732063754578,This position requires soft skills,1,1,1,0,0,0,1,0
Solution_SoftwareArchitect,Degree,1.1290571378423573,This position requires soft skills,0,0,0,0,0,1,0,1
ProjectManager,PostGradDiploma,13.962723851139632,This position requires soft skills,1,1,1,0,1,1,1,1
WebDeveloper,PostGradDiploma,3.057522559501578,This position requires soft skills,0,0,1,0,0,0,1,0
SeniorDeveloper,Degree,7.127210035205634,This position requires soft skills,1,1,0,1,0,1,1,0
Solution_SoftwareArchitect,PostGradDiploma,1.3934925613971259,This position requires soft skills,0,0,0,0,0,0,0,0
Developer_Programmer,Degree,5.89293071380979,This position requires soft skills,1,1,1,0,0,0,0,0
SoftwareQuality_TestEngineer,GradDiploma,13.60492107609883,This position requires soft skills,1,1,0,0,0,0,1,0
ProjectManager,PostGradDiploma,0.5960925169675102,This position requires soft skills,0,0,1,0,0,0,0,0
SeniorDeveloper,ProDegree,4.953284273901744,This position requires soft skills,1,1,0,0,1,0,0,0
SoftwareEngineer,Degree,15.78536891165349,This position requires soft skills,1,0,1,0,1,1,1,1
AnalystProgrammer,GradDiploma,6.055225024026193,This position requires soft skills,1,1,1,0,1,1,1,0
SeniorDeveloper,HigherDiploma,16.91184673689689,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,Diploma,1.3961562140802903,This position requires soft skills,0,0,0,0,0,0,0,0
WebDeveloper,AdvDiploma,13.237751901447822,This position requires soft skills,1,1,1,0,1,1,1,1
AnalystProgrammer,PostGradDiploma,16.12404397863058,This position requires soft skills,0,1,1,1,0,1,1,1
WebDeveloper,ProDegree,3.69206008803625,This position requires soft skills,0,1,1,0,1,0,1,1
SeniorSoftwareEngineer,Degree,5.6191213920610075,This position requires soft skills,1,0,0,1,0,1,0,1
ApplicationEngineer_Specialist,ProCert,5.209580576844043,This position requires soft skills,1,0,1,0,0,1,1,1
AnalystProgrammer,PostGradDiploma,5.811359239975879,This position requires soft skills,0,0,1,1,0,1,1,1
BusinessAnalyst,NA,8.153792592848415,This position requires soft skills,1,1,0,1,1,1,1,1
